id,name,popularity,explicit,artists,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
3QwBODjSEzelZyVjxPOHdq,Otra vez (feat. J Balvin),75,0,"'Zion & Lennox', 'J Balvin'","'21451j1KhjAiaYKflxBjr1', '1vyhD5VmyZ7KMfW5gqLgo5'",0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,4,209.0
6gbiTbclnHlmSIPfmF2zEc,Gang Shit No Lame Shit,75,1,'Key Glock','0RESbWvOMyua0yuyVrztJ5',0.828,0.434,5,-10.609,1,0.301,0.0394,0.0,0.0806,0.38,115.071,4,132.0
0XwSUpdrF7nR7hVxbDs7mb,Floating Through Space,75,0,"'Sia', 'David Guetta'","'5WUlDfRSoLAfcVSX1WnrxN', '1Cs0zKBU1kc0i8ypK3B9ai'",0.575,0.844,6,-4.89,0,0.072,0.00172,0.0,0.114,0.277,104.914,4,178.0
6CFPFnS9EcLs2I0nWqtWci,Because Of You,75,0,'Ne-Yo','21E3waRsmPlU7jZsS13rcj',0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,4,267.0
3mV5TTtHnXUeOzRkyFKsVl,Por Mi No Te Detengas,75,0,'Banda MS de Sergio Lizárraga','2C6i0I5RiGzDKN9IAF8reh',0.649,0.307,5,-7.209,1,0.0756,0.575,0.0,0.0705,0.713,74.833,4,225.0
2lTtnKQgjbrBA1qnOFhBkP,affection,75,0,'BETWEEN FRIENDS','2HkSsS8O2U2gPhnCGVN5vn',0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-06,0.0855,0.298,179.518,4,235.0
01TyFEZu6mHbffsVfxgrFn,Show Me How,75,0,'Men I Trust','3zmfs9cQwzJl575W1ZYXeT',0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,4,215.0
0SZPXD0uEl72YjUVY2K3E9,"The Business, Pt. II",75,0,"'Tiësto', 'Ty Dolla $ign'","'2o5jDhtHVPhrJdv3cEQ99Z', '7c0XG5cIJTrrAgEC3ULPiq'",0.658,0.747,8,-6.567,0,0.0971,0.138,0.0,0.129,0.326,120.073,4,164.0
2l8nEO0vsTRCRnGqQty6qx,FEFE,75,1,"'6ix9ine', 'Nicki Minaj', 'Murda Beatz'","'7gZfnEnfiaHzxARJ2LeXrf', '0hCNtLu0JehylgoiP8L4Gh', '3CbYyyd8wH3RT6t0jwpdzC'",0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,4,179.0
0INehbMZOFPnaPBAjK97i3,I'll Be Fine,75,1,'Juice WRLD','4MCBfE4596Uoi2O4DtmEMz',0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,4,244.0
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,75,1,'Rich The Kid','1pPmIToKXyGdsCF6LmqLmI',0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,4,175.0
6QNFQJKlZUKr0xlGZ74CZJ,Rich And Blind,75,1,'Juice WRLD','4MCBfE4596Uoi2O4DtmEMz',0.638,0.624,10,-5.37,1,0.0798,0.0102,0.0,0.0944,0.445,159.937,4,229.0
6Y4EGEbQvkh5s3hqcCknca,Olvídate,75,1,'Kidd Keo','0VZrPa7mWAYXH4CwmYk8Km',0.564,0.428,0,-10.076,0,0.403,0.0722,3.52e-06,0.0979,0.542,79.541,4,193.0
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,75,0,'Maluma','1r4hJ1h58CWwUQe3MxPuau',0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027,4,230.0
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,75,1,"'Jhené Aiko', 'Swae Lee'","'5ZS223C6JyBfXasXxrRqOk', '1zNqQNIdeOUZHb8zbZRFMX'",0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99,4,277.0
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),75,0,"'Clean Bandit', 'Zara Larsson'","'6MDME20pz9RveH9rEXvrOM', '1Xylc3o4UrD53lo9CvFvVg'",0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,4,213.0
6VrCmhRBFnuGKmtNfk4jDs,Spotlight,75,0,"'Marshmello', 'Lil Peep'","'64KEffDW9EtZ1y2vBYgq8T', '2kCcBybjl3SAtIcwdWpUe3'",0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,4,178.0
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,75,0,'Selena Gomez','0C8ZW7ezQVs4URX5aX7Kqx',0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,4,208.0
37IPQgBkvbmH9JR5mlY6a8,魔法の絨毯,75,0,'Takaya Kawasaki','3BjFX1nExMNHvSaoLd1I1k',0.599,0.309,10,-6.292,0,0.0507,0.774,0.0,0.122,0.584,72.285,4,212.0
2JoJrsEV15OzbijS47lids,Today Was A Fairytale (Taylor’s Version),75,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.482,0.779,7,-5.025,1,0.0409,0.0135,0.0,0.296,0.328,158.162,4,242.0
5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",75,1,"'Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean', 'Funk Wav'","'7CajNmpbOovFoOoasH2HaY', '2RdwBSPQiwcmiDo9kixcl8', '6jJ0s89eD6GaHleKKya26X', '0c173mlxpT3dSFRgMO8XPh', '4A0TivfinfALCAMJqqjZIk'",0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,4,223.0
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,75,0,'Savage Garden','3NRFinRTEqUCfaTTZmk8ek',0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,4,277.0
0R7DSnSibvuE4PEHqUayqf,Es un Secreto,75,0,'Plan B','2jSGzJw0ebJLu7OLVSOcBP',0.836,0.777,6,-5.376,0,0.0439,0.0951,1.68e-06,0.0561,0.504,94.977,4,191.0
3JA9Jsuxr4xgHXEawAdCp4,Just Can’t Get Enough,75,0,'Black Eyed Peas','1yxSLGMDHlW21z4YXirZDS',0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,4,219.0
7moGDROshDKDpuQxtQ3q4m,Champion,75,1,"'Serge Ibaka', 'Ninho'","'4fDx6CTJ4KWhnAg6TvwmWe', '6Te49r3A6f5BiIgBRxH7FH'",0.556,0.639,9,-6.652,0,0.0974,0.282,0.0,0.0878,0.591,99.627,4,190.0
3ZdJffjzJWFimSQyxgGIxN,Just A Dream,75,0,'Nelly','2gBjLmx6zQnFGQJCAQpRgw',0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,4,238.0
2ECIwi1a7mfokdDkkJ08Ne,Loca - Remix,75,1,"'KHEA', 'Bad Bunny', 'Duki', 'Cazzu'","'4m6ubhNsdwF4psNf3R8kwR', '4q3ewBCX7sLwd24euuV69X', '1bAftSH8umNcGZ0uyV7LMg', '6w3SkAHYPsQ1bxV7VDlG5y'",0.795,0.751,8,-3.661,1,0.0675,0.337,0.0,0.0983,0.537,113.033,4,346.0
2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),75,0,'Rihanna','5pKCCKE2ajJHZ9KAiaK11H',0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,4,235.0
5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,75,1,'Zara Larsson','1Xylc3o4UrD53lo9CvFvVg',0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,4,191.0
75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,75,0,'Bad Bunny','4q3ewBCX7sLwd24euuV69X',0.882,0.612,4,-6.103,1,0.118,0.0475,5.07e-06,0.182,0.742,147.982,4,161.0
2hRlHXzOf14ArYmOPeAXsa,DRIFTING,75,0,'NF','6fOMl44jA4Sp5b9PpYCkzz',0.692,0.721,9,-3.244,0,0.389,0.405,0.0,0.0773,0.496,168.084,4,200.0
2M2Pug4zwMialHSwACPlU1,Like This,75,1,"'2KBABY', 'Marshmello'","'4mkjpWbFO45SyaHiM9GOVE', '64KEffDW9EtZ1y2vBYgq8T'",0.712,0.679,4,-6.261,1,0.0649,0.0394,0.0,0.195,0.57,160.003,4,164.0
30t9smohiwcsWePn1V18Ce,Zorra - Remix,75,1,"'Bad Gyal', 'Rauw Alejandro'","'4F4pp8NUW08JuXwnoxglpN', '1mcTU81TzQhprhouKaTkpq'",0.499,0.762,11,-4.489,1,0.218,0.443,0.0,0.137,0.512,76.995,1,217.0
3aViSiRTiK1e5OqJtUk3MS,Goud,75,0,'Suzan & Freek','77IW5ZK1smDQYYKDCQugXh',0.736,0.486,0,-7.627,0,0.043,0.162,0.0,0.121,0.562,110.026,4,203.0
1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,75,0,'Eric Prydz','5sm0jQ1mq0dusiLtDJ2b4R',0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,4,171.0
2BRGOqLBHFJclDM6PB2dnd,Deprê,75,0,'Marília Mendonça','1yR65psqiazQpeM79CcGh8',0.63,0.684,7,-6.331,1,0.0389,0.314,0.0,0.338,0.667,123.717,4,181.0
1lkvpmrCaXK8QtliFDcHBO,Bubbly,75,0,'Colbie Caillat','6aZyMrc4doVtZyKNilOmwu',0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866,4,196.0
5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,75,0,'Miley Cyrus','5YGY8feqx7naU7z4HrwZM6',0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4,202.0
2Vc6NJ9PW9gD9q343XFRKx,Mercury: Retrograde,75,1,'Ghostemane','3uL4UpqShC4p2x1dJutoRW',0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,4,125.0
3fBJNawfhtgCmo58trRK2z,Cerrando Ciclos,75,0,'Banda MS de Sergio Lizárraga','2C6i0I5RiGzDKN9IAF8reh',0.74,0.417,2,-5.713,1,0.038,0.192,8.43e-06,0.225,0.607,125.832,4,195.0
5GkeaIeCEfB0LOqk7sIVHQ,Tú,75,0,'Los Elegantes de Jerez','0ZcwFNId7ySqDJyhXfKIav',0.767,0.701,5,-5.928,0,0.0269,0.62,0.0295,0.166,0.888,115.017,3,194.0
7clyJIrLkEbXUDwj1tC9zz,Blood // Water,75,0,'grandson','4ZgQDCtRqZlhLswVS6MHN4',0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988,4,215.0
44WLOqH7QayQOQdeUHeKUK,We are Bulletproof : the Eternal,75,0,'BTS','3Nrfpe0tUJi4K4DXYWgMUX',0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.108,0.19,84.047,4,262.0
6wqJeItl3Vc3az4ZicSQAB,Before I Forget,75,0,'Slipknot','05fG473iIaoy82BF1aGhL8',0.291,0.974,6,-2.997,0,0.171,0.0177,5.44e-06,0.886,0.348,134.724,4,279.0
3850dYVgOFIXJh5U4BFEWH,Hung Up,75,0,'Madonna','6tbjWDEIzxoDsBA1FuhfPW',0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,4,338.0
33KJ2xFYONOlIYDBg6wPx8,Personal,75,0,'HRVY','28y6CyJNkGNjJQKrlx4AmN',0.755,0.536,8,-5.605,1,0.12,0.114,0.0,0.0282,0.882,138.969,4,198.0
1wb4P4F0sxAQ2KXrRvsx6n,You're Still The One,75,0,'Shania Twain','5e4Dhzv426EvQe3aDb64jL',0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822,4,212.0
1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),75,1,"'Eminem', 'Ed Sheeran'","'7dGJo4pcD2V6oG8kP0tJRR', '6eUKZXaKkcviH0Ku9w2n3V'",0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09,4,221.0
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,75,0,'Paramore','74XFHRwlV6OrjEM0A2NCMF',0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,4,183.0
2fIPEgY8CJ4hh5UDZa2lB9,EL POETA,75,1,'Humbe','1b7AEdUSudOQoZF5ebUxCL',0.564,0.635,4,-7.635,0,0.057,0.46,0.0,0.662,0.46,140.032,3,200.0
4O3sAZoZDIhNRcfHNuU4Ps,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)",75,0,"'Takagi & Ketra', 'Marco Mengoni', 'Frah Quintale'","'76UCIJTB0jcJvBaL0CdIqx', '3xGlLcG9CUrs5MvFkSLOS5', '7BgEOZ9w3Y4IMShXTMu1nN'",0.737,0.726,10,-5.52,1,0.0618,0.0261,0.0,0.111,0.564,119.991,3,222.0
2lBLzzEARN8mGgHFaXYKKk,Dieci,75,0,'Annalisa','0EqkKYDK9EkKY5N7zU3FPv',0.636,0.65,1,-4.045,1,0.24,0.573,0.0,0.101,0.303,61.837,4,199.0
16wAOAZ2OkqoIDN7TpChjR,Yummy,75,0,'Justin Bieber','1uNFoZAHBGtllmzznpCI3s',0.676,0.506,9,-6.652,0,0.0958,0.345,0.0,0.118,0.497,145.842,4,209.0
3mQ6SLdxxaL52Yte7KF2Ks,Morado,75,0,'J Balvin','1vyhD5VmyZ7KMfW5gqLgo5',0.881,0.696,11,-3.838,0,0.0797,0.137,4.13e-05,0.0927,0.781,97.002,4,201.0
2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey),75,1,"'Post Malone', 'Halsey', 'Future'","'246dkjvS1zLTtiykXe5h60', '26VFTg2z8YR0cCuwLzESi2', '1RyvyyTE3xzB2ZywiAwp0i'",0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,4,245.0
2vpVR1L7Qfkd7D6qFNuorq,Pierre,75,0,'Ryn Weaver','2MuFzH1J5I6gGFYo2qhZmX',0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.719,0.552,100.062,4,203.0
0rbKrBvZUYY9GN9l057BuY,"always, i'll care",75,0,'Jeremy Zucker','3gIRvgZssIb9aiirIg0nI3',0.732,0.221,6,-12.623,1,0.056,0.897,2.62e-05,0.11,0.677,105.165,4,146.0
4y5bvROuBDPr5fuwXbIBZR,Paper Rings,75,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,4,222.0
5AyL2kgLtTWEu3qO3B9SqK,Like A G6,75,0,"'Far East Movement', 'The Cataracs', 'DEV'","'698hF4vcwHwPy8ltmXermq', '7C64wNX3howEFZjAYRKsfP', '7Ip2u3e5Nv6fFb5xyIHxEE'",0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,4,217.0
4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),75,0,"'Stormzy', 'Burna Boy', 'Ed Sheeran'","'2SrSdSvpminqmStGELCSNd', '3wcj11K77LjEY1PkEazffa', '6eUKZXaKkcviH0Ku9w2n3V'",0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,4,217.0
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,75,0,'Joel Adams','36jaGQtMj5UWD0eO1fCVdD',0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,4,211.0
0M3adYbGtyRHACP86dey1H,Throne,75,0,'Bring Me The Horizon','1Ffb6ejR6Fe5IamqA5oRUF',0.426,0.888,0,-3.72,0,0.0987,0.000455,0.0,0.306,0.387,144.111,4,192.0
7gHs73wELdeycvS48JfIos,Faded,75,0,'Alan Walker','7vk5e3vY1uw9plTHJAMwjN',0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,4,213.0
1YM6c2sxbf2Jacl9IFgn4I,Titanic,75,1,'Juice WRLD','4MCBfE4596Uoi2O4DtmEMz',0.567,0.545,1,-6.668,0,0.0448,0.168,0.0,0.112,0.234,174.146,4,177.0
2E532ozrMbRXwuZkpoegUP,happy,75,0,'Skinnyfabs','3f0GZTXzBCmd5IBiMfsh1H',0.736,0.432,3,-11.636,1,0.0269,0.537,0.0397,0.11,0.706,87.999,4,173.0
6SnO4yCCYtz2rffMpEAlro,Nace Un Borracho,75,0,'Christian Nodal','0XwVARXT135rw8lyw1EeWP',0.626,0.47,0,-2.984,1,0.0316,0.522,0.0,0.201,0.825,140.046,3,176.0
10n66m41IGjA2ZulKPK7Ew,Seni Dert Etmeler,75,0,'Madrigal','2aZlYOswKNlrwqpuTsckKd',0.552,0.608,5,-11.211,0,0.0274,0.148,2.05e-05,0.332,0.835,88.002,4,188.0
6mtjo5kIHKlboGE84lf1FJ,Need It,75,1,"'Migos', 'YoungBoy Never Broke Again'","'6oMuImdp5ZcFhWP0ESe6mG', '7wlFDEWiM5OoIAt8RSli8b'",0.852,0.745,11,-3.667,0,0.171,0.0313,0.0,0.0824,0.897,148.007,4,196.0
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),75,0,"'Julia Michaels', 'Niall Horan'","'0ZED1XzwlLHW4ZaG4lOT6m', '1Hsdzj7Dlq2I7tHP7501T4'",0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,4,173.0
1cdbkpZ3q1KYZDNSrOpdkb,Ice Cream (with Selena Gomez),75,0,"'BLACKPINK', 'Selena Gomez'","'41MozSoPIsD1dJM0CLPjZF', '0C8ZW7ezQVs4URX5aX7Kqx'",0.791,0.733,9,-3.852,1,0.35,0.0305,0.000169,0.0423,0.913,159.974,4,176.0
6L5eyrIlO6GkRJAdqQEThe,Mad World,75,0,"'Timmy Trumpet', 'Gabry Ponte'","'0CbeG1224FS58EUx4tPevZ', '5ENS85nZShljwNgg4wFD7D'",0.54,0.892,11,-4.985,1,0.11,0.233,9.35e-05,0.195,0.152,106.594,3,153.0
1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,75,1,"'$uicideboy$', 'Pouya'","'1VPmR4DJC1PlOtd0IADAO0', '4nXOZlYoAD67hF9aUEncMY'",0.686,0.621,11,-7.243,1,0.187,0.0656,0.000221,0.139,0.187,112.082,4,206.0
0N3W5peJUQtI4eyR6GJT5O,King Kunta,75,1,'Kendrick Lamar','2YZyLoL8N0Wb9xBt1NhZWg',0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,4,235.0
2ufmtcIFdFpuUYBPXK5f67,Graveyard,75,0,'Halsey','26VFTg2z8YR0cCuwLzESi2',0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,4,182.0
39umHdGKfpnjY4TFtnoQ51,Too Much (feat. Usher),75,0,"'Marshmello', 'Imanbek', 'Usher'","'64KEffDW9EtZ1y2vBYgq8T', '5rGrDvrLOV2VV8SCFVGWlj', '23zg3TcAtWQy7J6upgbUnj'",0.712,0.891,6,-2.76,0,0.0401,0.00415,0.0,0.258,0.735,126.012,4,166.0
1hg3RlqFZXJb5YgRoK9qmF,Gangstas,75,1,'Pop Smoke','0eDvMgVFoNV3TpwtrVCoTj',0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987,5,160.0
2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),75,1,"'J. Cole', 'Miguel'","'6l3HvQ5sa6mXTsMTB19rO5', '360IAlyVv4PCEVjgyMZrxK'",0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,4,241.0
5JiH89mHrv9oWHlD0T326z,To Be So Lonely,75,0,'Harry Styles','6KImCVD70vtIoJWnq6nGn3',0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,4,192.0
49dFIRQCQxPWgoH0m38XQ5,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,75,0,"'Lennon Stella', 'Charlie Puth'","'1cZQSpDsxgKIX2yW5OR9Ot', '6VuMaDnrHyPL1p4EHjYLi7'",0.696,0.686,5,-6.113,0,0.0309,0.262,0.0,0.174,0.7,115.982,4,160.0
4guBZjUyrGoHsTahO3IHdj,Did It Again,75,1,'Lil Tecca','4Ga1P7PMIsmqEZqhYZQgDo',0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,4,116.0
2ZTYlnhhV1UAReg7wIGolx,To Die For,75,0,'Sam Smith','2wY79sveU1sp5g7SokKOiI',0.483,0.361,0,-7.889,1,0.0738,0.832,4.66e-06,0.098,0.307,171.649,4,194.0
31c1V9xUONZYk78NE4Id8D,Pierre,75,0,'Ryn Weaver','2MuFzH1J5I6gGFYo2qhZmX',0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.718,0.552,100.062,4,203.0
0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylor’s Version),75,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.393,0.531,5,-6.112,1,0.0329,0.0181,0.0,0.169,0.224,200.391,4,312.0
4rDbp1vnvEhieiccprPMdI,Somebody To Love - Remastered 2011,75,0,'Queen','1dfeR4HaWDbWqFHLkxsg1d',0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,3,296.0
44wBlg3Y1KSAEmaze5BXe7,I'm in Love With an E-Girl,75,0,'Wilbur Soot','2XzXLjXRSeFtsic4ieyLJy',0.708,0.434,7,-12.522,1,0.0681,0.831,0.019,0.105,0.374,80.045,4,239.0
7MRyJPksH3G2cXHN8UKYzP,American Girl,75,0,'Tom Petty and the Heartbreakers','4tX2TplrkIP4v05BNC903e',0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,4,215.0
1iRvhKiXRElIH2Uf4gd95P,Dueles,75,0,'Jesse & Joy','1mX1TWKpNxDSAH16LgDfiR',0.531,0.834,2,-3.944,1,0.052,0.277,0.0,0.131,0.526,142.026,4,248.0
3iVcZ5G6tvkXZkZKlMpIUs,Alright,75,1,'Kendrick Lamar','2YZyLoL8N0Wb9xBt1NhZWg',0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,4,219.0
3vrm4dNThrhQ0BArrLIUOV,Somebody's Watching Me,75,0,"'Chico Rose', '71 Digits'","'5OdVywqKqyCWwfE2fZb7IX', '7rYojRyXBLPrX6UWfnAkaC'",0.712,0.857,1,-4.922,0,0.052,0.0855,9.98e-05,0.0723,0.207,124.963,4,177.0
1Q1b8eVkUPGlpSArl8JAVw,Heart of Gold - 2009 Remaster,75,0,'Neil Young','6v8FB84lnmJs434UJf2Mrm',0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,0.803,171.165,4,187.0
5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,75,0,'Deep Purple','568ZhdwyaiCyOGJRtNYhWf',0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4,341.0
6Flu33CZc4xS2gkA6cRcNh,Texas Sun,75,0,"'Khruangbin', 'Leon Bridges'","'2mVVjNmdjXZZDvhgQWiakk', '3qnGvpP8Yth1AqSBMqON5x'",0.635,0.631,7,-10.007,1,0.0343,0.0378,0.138,0.0997,0.619,111.563,4,253.0
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,75,0,"'Luniz', 'Michael Marshall'","'3z3g65U7mmyyBmmDfsQK9x', '2FT75iYuWmycqYrXbVD9cn'",0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,4,254.0
6Vcxzw4ifKqYxVrp3ckpVF,HAINE&SEX,75,1,'Gazo','5gqmbbfjcikQBzPB5Hv13I',0.774,0.583,0,-8.649,1,0.169,0.422,1.55e-05,0.145,0.323,148.018,4,201.0
6ndmKwWqMozN2tcZqzCX4K,Remember the Name (feat. Styles of Beyond),75,1,"'Fort Minor', 'Styles Of Beyond'","'7dWYWUbO68rXJOcyA7SpJk', '5bf6yYgHODBW5EreBZshpX'",0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,4,230.0
7HBW6yX8iRf81nn6NVOzHL,Putus Atau Terus,75,0,'Judika','5fS7aONqrIhiw6YzgKVOsd',0.689,0.194,9,-7.188,1,0.0369,0.827,0.0,0.111,0.387,135.582,5,249.0
0lkQOB949M2gLyut86aJ1b,Cigarette Daydreams,75,0,'Cage The Elephant','26T3LtbuGT1Fu9m0eRq5X3',0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,4,209.0
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,75,0,'The Police','5NGO30tJxFlKixkPSgXcFE',0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,4,261.0
5TTXEcfsYLh6fTarLaevTi,lowkey,75,1,'NIKI','2kxP07DLgs4xlWz8YHlvfh',0.752,0.494,0,-8.18,1,0.0559,0.432,0.0,0.0869,0.227,117.901,4,171.0
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,75,0,'Joan Jett & The Blackhearts','1Fmb52lZ6Jv7FMWXXTPO3K',0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,4,175.0
14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,75,0,'Katy Perry','6jJ0s89eD6GaHleKKya26X',0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,4,180.0
0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,75,0,'Christina Perri','7H55rcKCfwqkyDFH9wpKM6',0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,4,247.0
7GcN9q4AAH4uzQKvyuvByT,Como Estrellas,75,0,'LA YOUNG','2Xi0zO1N71Ff9KymMs93YX',0.445,0.495,6,-6.058,1,0.11,0.764,0.0,0.261,0.752,170.044,4,219.0
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,75,0,"'Earth, Wind & Fire'",'4QQgXkCYTt3BlENzhyNETg',0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,4,339.0
6aKDdFwPJLgHT4aNktrQmb,Take It To Trial (feat. Yak Gotti),75,1,"'Young Stoner Life', 'Young Thug', 'Gunna', 'Yak Gotti'","'1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ', '0dvFTsuG02c4cRbcSQ8zE6'",0.891,0.552,1,-6.877,1,0.223,0.00225,2.18e-06,0.162,0.455,135.976,4,170.0
4uqh9bualXNHXXwO2wPorc,Daisies,75,0,'Katy Perry','6jJ0s89eD6GaHleKKya26X',0.639,0.546,1,-5.382,1,0.0407,0.0837,0.0,0.122,0.149,122.179,4,173.0
6fNhZRFEkBfgW39W3wKARJ,Pompeii,75,0,'Bastille','7EQ0qTo7fWT7DPxmxtSYEc',0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4,214.0
